Point Id,,,,,,Easting,Northing,Elevation
DEFAULT25,,,,,,,,
294,,,,,,2.3287,-1.1808,3.9827
295,,,,,,2.122,-1.2021,3.1856
296,,,,,,1.669,-1.2202,4.111
297,,,,,,1.6735,-1.2235,3.1509
298,,,,,,1.6676,-1.2196,2.041
299,,,,,,1.1611,-1.2287,0.8498
300,,,,,,1.1737,-1.2419,2.1516
301,,,,,,1.1608,-1.2284,3.1572
302,,,,,,1.1714,-1.2394,4.0876
303,,,,,,0.4456,-1.2755,4.1204
304,,,,,,0.4478,-1.282,3.1838
305,,,,,,0.4476,-1.2812,1.9393
306,,,,,,0.4422,-1.2656,1.0114
307,,,,,,0.4371,-1.2518,0.2062
308,,,,,,-0.4251,-1.301,0.2906
309,,,,,,-0.4324,-1.3236,1.4485
310,,,,,,-0.4327,-1.3244,2.2545
311,,,,,,-0.4301,-1.3165,3.1856
312,,,,,,-0.4304,-1.3176,4.1527
313,,,,,,-1.148,-1.3417,4.1604
314,,,,,,-1.1513,-1.3456,3.2738
315,,,,,,-1.157,-1.3521,2.2816
316,,,,,,-1.1575,-1.3527,1.4013
317,,,,,,-1.1544,-1.349,0.2828
318,,,,,,-1.3109,-1.1661,0.2979
319,,,,,,-1.2961,-1.153,1.5288
320,,,,,,-1.2898,-1.1475,2.4426
321,,,,,,-1.2984,-1.1549,4.151
322,,,,,,-1.3644,-0.1174,4.1187
323,,,,,,-1.3523,-0.1163,3.2253
324,,,,,,-1.3613,-0.1171,1.6518
325,,,,,,-1.3606,-0.1169,0.509
326,,,,,,-1.3921,0.5294,0.4384
327,,,,,,-1.3929,0.5296,1.7317
328,,,,,,-1.3895,0.5283,3.2474
329,,,,,,-1.3958,0.5307,4.1835
330,,,,,,-1.4173,1.1087,4.0779
331,,,,,,-1.4218,1.1123,3.5484
332,,,,,,-1.416,1.1078,2.381
333,,,,,,-1.4232,1.1134,1.3559
334,,,,,,-1.4296,1.1184,0.2799
335,,,,,,-1.2559,1.195,4.3276
336,,,,,,0.1207,1.3393,4.3166
337,,,,,,1.6229,1.429,4.311
338,,,,,,2.4435,1.3902,4.3102
339,,,,,,2.409,0.6422,4.3017
340,,,,,,1.4609,0.5644,4.2917
341,,,,,,0.172,0.4895,4.3007
342,,,,,,-1.2504,0.3593,4.3289
343,,,,,,-1.2739,-0.2529,4.327
344,,,,,,-0.1548,-0.2997,4.2983
345,,,,,,1.0809,-0.2339,4.2878
346,,,,,,2.4487,-0.0824,4.2987
347,,,,,,2.2731,-0.8976,4.29
348,,,,,,1.1923,-0.9734,4.2938
349,,,,,,0.1865,-0.9832,4.3067
350,,,,,,-1.1332,-1.0589,4.3208
