Point Id,,,,,,Easting,Northing,Elevation
DEFAULT17,,,,,,,,
385,,,,,,0.7687,-3.3738,9.0598
386,,,,,,3.3082,-3.1998,9.0589
387,,,,,,3.3709,-1.4096,9.0612
388,,,,,,1.4044,-1.4223,9.0564
389,,,,,,-0.967,-1.8335,9.0734
390,,,,,,-1.3439,0.0814,9.0785
391,,,,,,0.9597,0.2552,9.0719
392,,,,,,3.1405,0.472,9.0615
393,,,,,,3.2659,2.341,9.0687
394,,,,,,0.8849,2.9694,9.0751
395,,,,,,-1.2267,3.1845,9.0956
396,,,,,,-1.2942,5.0834,9.095
397,,,,,,0.6308,5.227,9.0802
398,,,,,,2.83,5.2158,9.0656
399,,,,,,-2.5539,5.0979,7.6618
400,,,,,,-3.2791,5.5848,7.6417
401,,,,,,-2.4805,3.4181,7.6526
402,,,,,,-3.5044,3.3946,7.6315
403,,,,,,-3.3348,1.37,7.6136
404,,,,,,-2.473,1.0158,7.6318
405,,,,,,-2.5139,-0.6777,7.6334
406,,,,,,-3.2693,-0.8053,7.6217
407,,,,,,-3.37,-2.8035,7.6047
408,,,,,,-2.5353,-2.8207,7.6292
409,,,,,,-2.4213,-4.1428,7.6352
410,,,,,,-3.3482,-4.061,7.6043
411,,,,,,-3.3995,-6.9822,7.6108
412,,,,,,-2.2859,-6.6509,7.5456
413,,,,,,-2.3494,-8.2876,7.6313
414,,,,,,-3.4208,-7.7904,7.619
415,,,,,,-3.1443,-7.1605,0.0264
416,,,,,,-1.675,-7.7271,0.0111
417,,,,,,-0.1074,-7.7512,0.0082
418,,,,,,1.5779,-7.7001,-0.0115
419,,,,,,2.4497,-7.4475,-0.0079
420,,,,,,2.4716,-4.0858,-0.0106
421,,,,,,0.981,-3.8208,-0.0086
422,,,,,,-0.1742,-3.7843,-0.0023
423,,,,,,-1.6606,-3.4422,0.0024
424,,,,,,-3.3485,-3.5994,0.0034
425,,,,,,-3.2151,-5.3862,0.0181
426,,,,,,-1.5937,-5.7026,0.0073
427,,,,,,-0.2411,-5.5091,-0.0025
428,,,,,,1.3588,-5.3875,-0.0132
429,,,,,,1.9701,-5.181,-0.0098
430,,,,,,2.3256,-1.7466,-0.0015
431,,,,,,1.2267,-1.9398,-0.0049
432,,,,,,-0.2437,-2.1848,0.0013
433,,,,,,-1.6215,-2.0031,0.0058
434,,,,,,-3.2847,-2.3303,0.0021
435,,,,,,-3.3533,-0.968,0.0045
436,,,,,,-1.8261,-0.8235,0.0043
437,,,,,,-0.1585,-1.0106,0.0038
438,,,,,,1.5067,-0.9509,-0.0039
439,,,,,,3.6202,-1.1857,-0.008
440,,,,,,3.5857,0.305,-0.0147
441,,,,,,1.5028,0.1278,-0.0046
442,,,,,,-0.6336,0.6267,-0.0013
443,,,,,,-1.9367,0.8534,0.0013
444,,,,,,-3.3962,1.1434,0.0088
445,,,,,,-3.2862,2.5254,0.0127
446,,,,,,-1.7711,2.566,0.0038
447,,,,,,-0.1275,2.7042,-0.0064
448,,,,,,1.4712,2.6528,-0.0012
449,,,,,,2.3041,2.6564,-0.0116
450,,,,,,3.5159,4.4714,-0.018
451,,,,,,1.9003,4.0133,-0.0117
452,,,,,,-0.1874,4.4054,-0.0018
453,,,,,,-1.8302,4.0155,-0.0029
454,,,,,,-3.3596,4.5103,0.0026
455,,,,,,-3.2217,5.6036,0.0073
456,,,,,,-1.5644,5.4766,-0.0002
457,,,,,,0.3132,5.7611,-0.0081
458,,,,,,1.8168,5.704,-0.0156
459,,,,,,3.324,5.3295,-0.018
460,,,,,,0.0007,6.068,1.4133
461,,,,,,-3.3723,5.5507,0.0073
462,,,,,,-3.4193,5.6275,7.6382
463,,,,,,-1.4377,5.652,-0.0004
464,,,,,,-1.5054,5.9166,9.0926
465,,,,,,3.3203,5.3357,-0.0184
466,,,,,,3.322,5.3391,9.0661
467,,,,,,2.4841,-7.7578,-0.0083
468,,,,,,2.4942,-7.7884,9.0561
469,,,,,,-1.2054,-7.8135,0.0116
470,,,,,,,,
