   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
184             ,  298 11 43 ,   38 47 48,      6.603,      0.000,      0.000,       -3.646,        1.955,      5.146
185             ,  290 16 33 ,   37 10 49,      6.413,      0.000,      0.000,       -3.636,        1.343,      5.110
186             ,  274 49 43 ,   35 25 07,      6.297,      0.000,      0.000,       -3.636,        0.307,      5.132
187             ,  261 19 58 ,   35 31 54,      6.327,      0.000,      0.000,       -3.635,       -0.554,      5.149
188             ,  240 45 27 ,   39 02 57,      6.617,      0.000,      0.000,       -3.638,       -2.036,      5.139
189             ,  223 38 10 ,   46 46 12,      7.224,      0.000,      0.000,       -3.632,       -3.810,      4.948
190             ,  320 02 47 ,   50 05 37,      7.430,      0.000,      0.000,       -3.660,        4.369,      4.767
191             ,  313 01 15 ,   46 15 40,      6.914,      0.000,      0.000,       -3.652,        3.408,      4.780
192             ,  298 35 50 ,   41 03 53,      6.321,      0.000,      0.000,       -3.646,        1.988,      4.766
193             ,  289 15 26 ,   38 55 51,      6.132,      0.000,      0.000,       -3.638,        1.271,      4.770
194             ,  271 49 27 ,   37 22 38,      5.995,      0.000,      0.000,       -3.638,        0.116,      4.764
195             ,  237 15 27 ,   42 16 57,      6.437,      0.000,      0.000,       -3.642,       -2.342,      4.762
196             ,  327 08 11 ,   64 17 52,      7.495,      0.000,      0.000,       -3.665,        5.673,      3.251
197             ,  319 12 43 ,   60 32 54,      6.457,      0.000,      0.000,       -3.673,        4.257,      3.175
198             ,  307 34 08 ,   55 38 16,      5.592,      0.000,      0.000,       -3.659,        2.814,      3.156
199             ,  299 01 39 ,   53 30 00,      5.192,      0.000,      0.000,       -3.650,        2.025,      3.088
200             ,  286 26 57 ,   50 50 47,      4.906,      0.000,      0.000,       -3.649,        1.077,      3.098
201             ,  278 38 29 ,   50 02 49,      4.815,      0.000,      0.000,       -3.649,        0.555,      3.092
202             ,  268 00 27 ,   48 42 42,      4.863,      0.000,      0.000,       -3.652,       -0.127,      3.209
203             ,  265 24 47 ,   48 42 33,      4.875,      0.000,      0.000,       -3.651,       -0.293,      3.217
204             ,  235 12 06 ,   52 53 48,      5.570,      0.000,      0.000,       -3.648,       -2.535,      3.360
205             ,  314 32 55 ,   67 18 32,      5.586,      0.000,      0.000,       -3.672,        3.615,      2.155
206             ,  304 59 38 ,   65 04 57,      4.932,      0.000,      0.000,       -3.664,        2.565,      2.078
207             ,  292 40 13 ,   62 11 55,      4.471,      0.000,      0.000,       -3.649,        1.524,      2.085
208             ,  280 17 42 ,   60 58 06,      4.246,      0.000,      0.000,       -3.653,        0.664,      2.061
209             ,  264 57 21 ,   60 58 00,      4.196,      0.000,      0.000,       -3.655,       -0.323,      2.036
210             ,  245 37 16 ,   62 12 40,      4.532,      0.000,      0.000,       -3.652,       -1.655,      2.113
211             ,  223 47 36 ,   68 39 02,      5.654,      0.000,      0.000,       -3.644,       -3.801,      2.058
212             ,  291 30 51 ,   76 55 19,      4.034,      0.000,      0.000,       -3.656,        1.441,      0.913
213             ,  273 57 50 ,   76 50 11,      3.760,      0.000,      0.000,       -3.652,        0.253,      0.856
214             ,  259 55 45 ,   76 52 43,      3.810,      0.000,      0.000,       -3.654,       -0.649,      0.865
215             ,  233 40 39 ,   78 15 10,      4.626,      0.000,      0.000,       -3.649,       -2.683,      0.942
216             ,  223 22 13 ,   79 42 37,      5.394,      0.000,      0.000,       -3.645,       -3.858,      0.964
217             ,  270 38 37 ,   88 29 24,      3.646,      0.000,      0.000,       -3.645,        0.041,      0.096
218             ,  242 05 15 ,   88 25 02,      4.133,      0.000,      0.000,       -3.651,       -1.934,      0.114
219             ,  224 00 17 ,   87 42 59,      5.255,      0.000,      0.000,       -3.648,       -3.777,      0.209
220             ,  249 14 26 ,   98 18 28,      3.949,      0.000,      0.000,       -3.653,       -1.385,     -0.571
221             ,  236 35 01 ,   97 12 27,      4.409,      0.000,      0.000,       -3.651,       -2.409,     -0.553
