   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
600             ,  153 24 15 ,  117 05 30,      3.291,      0.000,      0.000,        1.312,       -2.620,     -1.499
601             ,  153 19 59 ,  110 32 10,      4.288,      0.000,      0.000,        1.802,       -3.589,     -1.504
602             ,  157 30 42 ,  106 50 26,      5.175,      0.000,      0.000,        1.894,       -4.576,     -1.499
603             ,  161 17 06 ,  108 14 07,      4.766,      0.000,      0.000,        1.452,       -4.287,     -1.491
604             ,  168 23 21 ,  112 27 29,      3.891,      0.000,      0.000,        0.724,       -3.523,     -1.487
605             ,  177 17 22 ,  113 15 02,      3.762,      0.000,      0.000,        0.163,       -3.452,     -1.485
606             ,  179 18 59 ,  107 53 13,      4.818,      0.000,      0.000,        0.055,       -4.585,     -1.480
607             ,  183 34 49 ,  107 53 34,      4.810,      0.000,      0.000,       -0.286,       -4.569,     -1.478
608             ,  200 56 38 ,  106 55 48,      5.046,      0.000,      0.000,       -1.726,       -4.508,     -1.469
609             ,  205 14 45 ,  111 12 04,      4.081,      0.000,      0.000,       -1.623,       -3.441,     -1.476
