   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
550             ,  320 35 06 ,  102 44 47,      5.494,      0.000,      0.000,       -3.403,        4.140,     -1.212
551             ,  320 35 11 ,   86 01 33,      5.362,      0.000,      0.000,       -3.396,        4.133,      0.372
552             ,  320 35 17 ,   74 24 50,      5.546,      0.000,      0.000,       -3.391,        4.127,      1.490
553             ,  320 35 14 ,   65 06 44,      5.885,      0.000,      0.000,       -3.389,        4.124,      2.476
554             ,  320 35 15 ,   56 26 57,      6.396,      0.000,      0.000,       -3.384,        4.118,      3.535
555             ,  320 35 14 ,   49 00 57,      7.055,      0.000,      0.000,       -3.381,        4.114,      4.627
556             ,  320 35 15 ,   42 10 39,      7.926,      0.000,      0.000,       -3.379,        4.112,      5.874
557             ,  320 35 15 ,   36 20 32,      8.980,      0.000,      0.000,       -3.379,        4.111,      7.233
558             ,  323 41 45 ,   37 36 33,      9.352,      0.000,      0.000,       -3.379,        4.600,      7.409
559             ,  323 41 38 ,   42 34 25,      8.451,      0.000,      0.000,       -3.385,        4.608,      6.224
560             ,  323 41 38 ,   50 45 59,      7.402,      0.000,      0.000,       -3.395,        4.620,      4.682
561             ,  323 36 12 ,   58 27 27,      6.728,      0.000,      0.000,       -3.402,        4.616,      3.520
562             ,  323 36 15 ,   69 32 25,      6.120,      0.000,      0.000,       -3.403,        4.616,      2.139
563             ,  323 36 17 ,   80 05 45,      5.822,      0.000,      0.000,       -3.403,        4.617,      1.001
564             ,  323 36 16 ,   86 55 48,      5.743,      0.000,      0.000,       -3.403,        4.616,      0.308
565             ,  323 36 18 ,   96 43 33,      5.769,      0.000,      0.000,       -3.399,        4.612,     -0.676
566             ,  323 36 18 ,  102 26 33,      5.869,      0.000,      0.000,       -3.401,        4.614,     -1.265
567             ,  330 33 49 ,  100 39 48,      7.034,      0.000,      0.000,       -3.397,        6.020,     -1.302
568             ,  330 33 55 ,   86 26 02,      6.904,      0.000,      0.000,       -3.386,        6.001,      0.429
569             ,  330 33 56 ,   76 25 14,      7.092,      0.000,      0.000,       -3.388,        6.004,      1.665
570             ,  330 33 58 ,   69 08 20,      7.383,      0.000,      0.000,       -3.390,        6.008,      2.629
571             ,  330 33 57 ,   62 09 54,      7.802,      0.000,      0.000,       -3.391,        6.009,      3.643
572             ,  330 33 57 ,   55 04 58,      8.422,      0.000,      0.000,       -3.394,        6.014,      4.821
573             ,  330 33 56 ,   49 29 41,      9.060,      0.000,      0.000,       -3.385,        6.000,      5.885
574             ,  330 33 52 ,   43 28 50,      9.973,      0.000,      0.000,       -3.372,        5.977,      7.236
575             ,  332 25 33 ,   44 47 44,     10.348,      0.000,      0.000,       -3.375,        6.463,      7.343
576             ,  332 25 22 ,   51 11 07,      9.409,      0.000,      0.000,       -3.394,        6.498,      5.898
577             ,  332 25 23 ,   56 58 39,      8.764,      0.000,      0.000,       -3.402,        6.514,      4.776
578             ,  332 25 23 ,   62 51 36,      8.260,      0.000,      0.000,       -3.403,        6.515,      3.768
579             ,  332 25 22 ,   71 05 21,      7.769,      0.000,      0.000,       -3.403,        6.515,      2.518
