   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
542             ,  179 48 03 ,   37 00 46,      9.592,      0.000,      0.000,        0.020,       -5.775,      7.660
543             ,  169 35 49 ,   33 14 48,      9.160,      0.000,      0.000,        0.907,       -4.939,      7.661
544             ,  186 50 22 ,   26 16 05,      8.538,      0.000,      0.000,       -0.450,       -3.752,      7.656
545             ,  207 50 41 ,   28 40 45,      8.722,      0.000,      0.000,       -1.955,       -3.701,      7.652
546             ,  221 32 34 ,   33 25 42,      9.164,      0.000,      0.000,       -3.348,       -3.778,      7.648
547             ,  233 18 59 ,   33 25 23,      9.172,      0.000,      0.000,       -4.051,       -3.018,      7.655
548             ,  239 51 35 ,   27 07 11,      8.601,      0.000,      0.000,       -3.391,       -1.969,      7.655
549             ,  226 34 58 ,   20 30 02,      8.156,      0.000,      0.000,       -2.075,       -1.963,      7.639
550             ,  199 56 39 ,   16 48 29,      7.984,      0.000,      0.000,       -0.788,       -2.170,      7.643
551             ,  178 48 04 ,   16 48 30,      7.989,      0.000,      0.000,        0.048,       -2.310,      7.648
552             ,  158 27 45 ,   17 44 20,      8.033,      0.000,      0.000,        0.899,       -2.277,      7.651
553             ,  139 13 40 ,   10 20 29,      7.781,      0.000,      0.000,        0.912,       -1.058,      7.655
554             ,  197 17 18 ,    7 52 01,      7.713,      0.000,      0.000,       -0.314,       -1.008,      7.640
555             ,  243 00 31 ,   13 04 35,      7.841,      0.000,      0.000,       -1.581,       -0.805,      7.638
556             ,  254 16 38 ,   21 16 52,      8.204,      0.000,      0.000,       -2.866,       -0.807,      7.644
557             ,  272 06 52 ,   24 10 57,      8.382,      0.000,      0.000,       -3.431,        0.127,      7.646
558             ,  279 58 34 ,   28 29 14,      8.709,      0.000,      0.000,       -4.091,        0.720,      7.654
559             ,  289 31 32 ,   21 44 30,      8.236,      0.000,      0.000,       -2.875,        1.020,      7.650
